country,iso2code,country_year,year_election,election_date,election_type,source_type,source_name,title_art,date_art,page_art,section_art,words_art,sentence,type_cs,subject_function,subject_party,subject_individual,direction,object_function,object_party,object_individual,issue_cat,issue_subcat,party_id,party_name,party_name_short,vote_share,seats,seats_total,cmp,euprofiler,ees,castles_mair,huber_inglehart,ray,benoit_laver,chess
United Kingdom,UK,UK_2015,2015,07/05/2015,parl,newspaper articles,The Sun (English ed.),CUTS MUDDLE,09/04/2015,2,News,NA,balanced plan to get the deficit down,actor-issue,Nat. political party,Labour,"Balls, Ed",1,NA,,,ecolib,budget other,1556,Labour Party,Lab,30.46,232,650,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2015,2015,07/05/2015,parl,newspaper articles,The Sun (English ed.),Labour's mugged,31/03/2015,4,News,NA,I am not going to be buying any mugs,actor-issue,Nat. political party,Labour,,-1,NA,,,immig,immigration,1556,Labour Party,Lab,30.46,232,650,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2001,2001,07/06/2001,parl,newspaper articles,The Sun (English ed.),Footy ban,20/04/2001,.,National,NA,violent people will be banned,actor-issue,NA,Labour,,1,NA,,,security,law and order,1556,Labour Party,Lab,40.7,412,659,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2005,2005,05/05/2005,parl,newspaper articles,The Sun (English ed.),Unmasked Mole who felled Flight,30/03/2005,2,,NA,refused to deny he made the clandestine recording,actor-actor,NA,Labour,,-1,NA,,,not attachable,NA,1556,Labour Party,Lab,35.2,355,646,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2001,2001,07/06/2001,parl,newspaper articles,The Sun (English ed.),Flexi-hours,31/05/2001,.,National,NA,right to request flexible hours,actor-issue,NA,Labour,,1,NA,,,welfare,family,1556,Labour Party,Lab,40.7,412,659,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_1974,1974,28/02/1974,parl,newspaper articles,The Times,Social contract' under Labour,18/02/1974,.,Titelseite,NA,f<fc>r Sozialvertrag,actor-issue,NA,Labour,,-1,NA,,,ecolib,economic liberalism (general),1556,Labour Party,Lab,37.2,301,635,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_1997,1997,01/05/1997,parl,newspaper articles,The Sun (English ed.),Creepy' Ashdown,10/03/1997,.,National,NA,ready to give a couple of ministerial post,actor-actor,NA,Labour,,1,NA,,,not attachable,NA,1556,Labour Party,Lab,43.2,419,659,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2001,2001,07/06/2001,parl,newspaper articles,The Times,Labour pledge to curb Net child abusers,21/05/2001,.,National,NA,campaigned on law and order,actor-issue,NA,Labour,,1,NA,,,security,law and order,1556,Labour Party,Lab,40.7,412,659,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2005,2005,05/05/2005,parl,newspaper articles,The Sun (English ed.),Tony's Clonies - Patricia Hewitt,13/04/2005,8,,NA,paid maternity leave will increase to 12 month,actor-issue,NA,Labour,,1,NA,,,welfare,family,1556,Labour Party,Lab,35.2,355,646,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2015,2015,07/05/2015,parl,newspaper articles,The Times,Poll row over HSBC threat to quit City,25/04/2015,4,News,NA,Ed Miliband (<c9>) risk of an EU referendum,actor-issue,Nat. political party,Labour,"Miliband, Ed",-1,NA,,,europe,deepening (general),1556,Labour Party,Lab,30.46,232,650,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2017,2017,08/06/2017,parl,newspaper articles,The Sun (English ed.),Â£3BN IN RED ON TUITION,23/05/2017,9,News,305,A FRESH Â£3billion black hole opened up in Labour's spending plans yesterday after it brought forward a flagship move to scrap university tuition fees by a year.,actor-issue,Nat. political party,Labour,,-1,NA,,,ecolib,budget other,1556,Labour Party,Lab,39.99,262,650,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2017,2017,08/06/2017,parl,newspaper articles,The Sun (English ed.),SNUB FOR 'TOXIC' JEZ,17/05/2017,9,News,67,"A friend said: ""The less she's seen with Jeremy the better.""",actor-actor,Nat. political party,Labour,Nia Griffith,-1,Nat. political party,Labour,Jeremy Corbyn,not attachable,NA,1556,Labour Party,Lab,39.99,262,650,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_1997,1997,01/05/1997,parl,newspaper articles,The Times,Labour,03/03/1997,.,National,NA,reasess interests and match recources,actor-issue,NA,Labour,,1,NA,,,defense,defense (general),1556,Labour Party,Lab,43.2,419,659,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2010,2010,06/05/2010,parl,newspaper articles,The Times,Last-minute Q&A,06/05/2010,Pg. 9,NEWS,NA,Pro-Trident,actor-issue,Nat. executive/government,Labour,"Brown, Gordon",1,NA,,,defense,peace,1556,Labour Party,Lab,29,258,650,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2017,2017,08/06/2017,parl,newspaper articles,The Times,Labour planning 50p tax band to fund its pledges on the NHS,16/05/2017,"6,7",News,721,I think what you'll see tomorrow is that when Jeremy Corbyn and John McDonnell outline the manifesto you'll see them explain how the individual tax bands will work.,actor-issue,Nat. political party,Labour,Jeremy Corbyn,1,NA,,,welfare,redistributive taxes,1556,Labour Party,Lab,39.99,262,650,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2001,2001,07/06/2001,parl,newspaper articles,The Times,Foreign Office reward lined up for Straw,16/04/2001,.,National,NA,Eurosceptic,actor-issue,NA,Labour,,-0.5,NA,,,europe,deepening (general),1556,Labour Party,Lab,40.7,412,659,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2017,2017,08/06/2017,parl,newspaper articles,The Sun (English ed.),New fury on Hamas,30/05/2017,4,News,123,"In the recording, aired yesterday by LBC, Mr Corbyn said: ""They have a great deal of respect from a lot of Palestinians who wouldn't necessarily politically agree with them but recognise they are serious, hard-working and not corrupt.""",actor-actor,Nat. political party,Labour,Jeremy Corbyn,1,Foreign others,Hamas,,not attachable,NA,1556,Labour Party,Lab,39.99,262,650,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_1997,1997,01/05/1997,parl,newspaper articles,The Times,Labour,24/03/1997,.,National,NA,utility regulators to counter excessive top pay rises,actor-issue,NA,Labour,,1,NA,,,ecolib,labour market,1556,Labour Party,Lab,43.2,419,659,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2005,2005,05/05/2005,parl,newspaper articles,The Sun (English ed.),Tests Hope,15/03/2005,27,,NA,insurance firms must not deny patients cover,actor-issue,NA,Labour,,-1,NA,,,cultlib,cultural liberalism (general),1556,Labour Party,Lab,35.2,355,646,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2010,2010,06/05/2010,parl,newspaper articles,The Times,Loan-starved companies are given a champion to challenge the banks,25/03/2010,Pg. 9,BUDGET 2010;FEATURES,NA,rescue of the banking system,actor-issue,Nat. executive/government,Labour,,-1,NA,,,ecolib,banking,1556,Labour Party,Lab,29,258,650,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_1974,1974,28/02/1974,parl,newspaper articles,The Times,Mr Wilson asks about,30/01/1974,.,National,NA,was ist los?,actor-actor,NA,Labour,,-1,NA,,,not attachable,NA,1556,Labour Party,Lab,37.2,301,635,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_1997,1997,01/05/1997,parl,newspaper articles,The Times,Labour,24/03/1997,.,National,NA,welfare-to-work programme to move people from the dole,actor-issue,NA,Labour,,-1,NA,,,welfare,unemployment insurance,1556,Labour Party,Lab,43.2,419,659,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2010,2010,06/05/2010,parl,newspaper articles,The Times,Libel reform 'on way',24/03/2010,Pg. 4,NEWS,NA,were convinced,actor-issue,Nat. political party,Labour,"Straw, Jack",1,NA,,,cultlib,cultural liberalism (general),1556,Labour Party,Lab,29,258,650,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2015,2015,07/05/2015,parl,newspaper articles,The Sun (English ed.),PALS' PLUSH GAFFS OTHER top [...],23/04/2015,2,News,NA,Their mansion tax,actor-issue,Nat. political party,Labour,,1,NA,,,welfare,redistributive taxes,1556,Labour Party,Lab,30.46,232,650,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_1974,1974,28/02/1974,parl,newspaper articles,The Sun (English ed.),Roy lashes,19/02/1974,.,National,NA,falsche Einstellung,actor-actor,NA,Labour,,-1,NA,,,not attachable,NA,1556,Labour Party,Lab,37.2,301,635,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_1997,1997,01/05/1997,parl,newspaper articles,The Times,Leftwinger kill,01/03/1997,.,National,NA,blocked bill aimed at combatting violence plotted by international terrorists,actor-issue,NA,Labour,,-1,NA,,,security,terrorism,1556,Labour Party,Lab,43.2,419,659,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2015,2015,07/05/2015,parl,newspaper articles,The Times,"I was right to let in eastern Europeans, insists ex-PM",16/03/2015,4,News,NA,Decision to allow,actor-issue,Nat. political party,Labour,"Blair, Tony",1,NA,,,immig,immigration,1556,Labour Party,Lab,30.46,232,650,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2015,2015,07/05/2015,parl,newspaper articles,The Sun (English ed.),MED FURY,25/04/2015,6,News,NA,David Cameron was partly to blame,actor-issue,Nat. political party,Labour,"Miliband, Ed",1,NA,,,defense,military intervention,1556,Labour Party,Lab,30.46,232,650,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2010,2010,06/05/2010,parl,newspaper articles,The Times,Mandelson: vote Brown whether he stays five years or not; 'Vote Brown - whether he stays for five years or not',03/04/2010,"Pg. 1,3",NEWS; FRONT PAGE,NA,the Bussiness Secretary said that the Prime Minister had the resilience to see through the rebuilding of Britain<b4>s economy,actor-issue,Nat. executive/government,Labour,"Brown, Gordon",1,NA,,,ecoreform,economic reform (general),1556,Labour Party,Lab,29,258,650,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2015,2015,07/05/2015,parl,newspaper articles,The Times,Blair: Conservatives would plunge Britain into chaos on Europe,07/04/2015,"6,7",News,NA,would trigger instability,actor-issue,Nat. political party,Labour,"Blair, Tony",1,NA,,,europe,deepening (general),1556,Labour Party,Lab,30.46,232,650,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2001,2001,07/06/2001,parl,newspaper articles,The Times,Cook dismisses Prodi call for European tax,30/05/2001,.,National,NA,dismisses call for European tax,actor-issue,NA,Labour,,-1,NA,,,europe,deepening (general),1556,Labour Party,Lab,40.7,412,659,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2017,2017,08/06/2017,parl,newspaper articles,The Times,'Make banned drivers resit their test',03/05/2017,6,News,541,Our roads police are underresourced and people who have flagrantly and habitually flouted the law are allowed to continue being a menace on our roads.,actor-issue,Nat. political party,Labour,Ruth Cadbury,1,NA,,,infra,transport,1556,Labour Party,Lab,39.99,262,650,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2010,2010,06/05/2010,parl,newspaper articles,The Times,Powerbrokers fight for heart and soul of Labour Party as union row escalates,17/03/2010,Pg. 6,NEWS,NA,Lord Mandelson led a new Labour fightback against the influence of Britain's biggest trade union over the coming election campaign,actor-issue,Nat. political party,Labour,Lord Mandelson,1,NA,,,ecolib,labour market,1556,Labour Party,Lab,29,258,650,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2015,2015,07/05/2015,parl,newspaper articles,The Sun (English ed.),IT'S MONEY-BACK MONDAY,06/04/2015,2,News,NA,The Tories are wrong,actor-actor,Nat. political party,Labour,"Balls, Ed",-1,Nat. political party,Tories,,not attachable,NA,1556,Labour Party,Lab,30.46,232,650,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2005,2005,05/05/2005,parl,newspaper articles,The Sun (English ed.),PM seat ally quits,17/04/2005,2,,NA,quit the party,actor-actor,NA,Labour,,-1,NA,,,not attachable,NA,1556,Labour Party,Lab,35.2,355,646,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2010,2010,06/05/2010,parl,newspaper articles,The Sun (English ed.),CLEGG IS FRIED ON ILLEGALES; ELECTION 2010: CAMERON ON TOP AFTER LAST TV DEBATE He flounders over amnesty,30/04/2010,"Pg. 4,5",NEWS,NA,"he accused Mr Cameron of leading the same old Tories as in the 1930s, 1980s and 1990s",actor-actor,Nat. executive/government,Labour,"Brown, Gordon",-1,Nat. political party,Conservatives,"Cameron, David",cultlib,cultural conservatism,1556,Labour Party,Lab,29,258,650,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2010,2010,06/05/2010,parl,newspaper articles,The Times,"Too cautious about this year's finances, far too optimistic over the future",25/03/2010,Pg. 17,BUDGET 2010;FEATURES,NA,but to increase,actor-issue,Nat. executive/government,Labour,"Darling, Alistair",-1,NA,,,ecolib,enterprises,1556,Labour Party,Lab,29,258,650,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_1974,1974,28/02/1974,parl,newspaper articles,The Sun (English ed.),Labour threat,16/02/1974,.,National,NA,drohen mit,actor-issue,NA,Labour,,-1,NA,,,europe,widening,1556,Labour Party,Lab,37.2,301,635,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2015,2015,07/05/2015,parl,newspaper articles,The Sun (English ed.),Labour's mugged,31/03/2015,4,News,NA,Personally would not buy the mug,actor-issue,Nat. political party,Labour,"Khan, Sadiq",1,NA,,,immig,immigration,1556,Labour Party,Lab,30.46,232,650,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2015,2015,07/05/2015,parl,newspaper articles,The Times,"I was right to let in eastern Europeans, insists ex-PM",16/03/2015,4,News,NA,Saying that his party got it wrong,actor-issue,Nat. political party,Labour,"Milbiand, Ed",-1,NA,,,immig,immigration,1556,Labour Party,Lab,30.46,232,650,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_1997,1997,01/05/1997,parl,newspaper articles,The Sun (English ed.),Labour's black,07/03/1997,.,National,NA,will need more tax to improve services,actor-issue,NA,Labour,,-1,NA,,,ecolib,budget tax,1556,Labour Party,Lab,43.2,419,659,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_1997,1997,01/05/1997,parl,newspaper articles,The Sun (English ed.),Europe,19/03/1997,.,National,NA,we do not believe in an European superstate,actor-issue,NA,Labour,,-1,NA,,,europe,deepening (general),1556,Labour Party,Lab,43.2,419,659,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2001,2001,07/06/2001,parl,newspaper articles,The Times,Blair warned over tax promise,30/04/2001,.,National,NA,told that repeating his pledge would tie hands,actor-actor,NA,Labour,,-1,NA,,,not attachable,NA,1556,Labour Party,Lab,40.7,412,659,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2005,2005,05/05/2005,parl,newspaper articles,The Sun (English ed.),It Ain't R-Over,10/04/2005,2,,NA,and the Trade and Industry Secretary,actor-issue,NA,Labour,,-1,NA,,,ecolib,enterprises,1556,Labour Party,Lab,35.2,355,646,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_1997,1997,01/05/1997,parl,newspaper articles,The Times,Police grill,26/04/1997,.,National,NA,meet victimes of crime,actor-issue,NA,Labour,,1,NA,,,security,law and order,1556,Labour Party,Lab,43.2,419,659,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2015,2015,07/05/2015,parl,newspaper articles,The Sun (English ed.),SHE'S JACKING IT IN,18/03/2015,6,News,NA,Unhappy with Labour's bid to get tough on immigration,actor-issue,Nat. political party,Labour,,-1,NA,,,immig,immigration,1556,Labour Party,Lab,30.46,232,650,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_1974,1974,28/02/1974,parl,newspaper articles,The Sun (English ed.),Jim unwraps,16/02/1974,.,National,NA,f<fc>r,actor-issue,NA,Labour,,1,NA,,,welfare,welfare (general),1556,Labour Party,Lab,37.2,301,635,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2001,2001,07/06/2001,parl,newspaper articles,The Times,Livingstone's Tube fight puts Labour seats at risk,18/04/2001,.,National,NA,puts seats at risk,actor-actor,NA,Labour,,-1,NA,,,not attachable,NA,1556,Labour Party,Lab,40.7,412,659,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2001,2001,07/06/2001,parl,newspaper articles,The Times,Fast tribunals to cut quenes,21/05/2001,.,Wirtschaft,NA,quick private hearings if both sides agree,actor-issue,NA,Labour,,-1,NA,,,ecolib,labour market,1556,Labour Party,Lab,40.7,412,659,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2017,2017,08/06/2017,parl,newspaper articles,The Sun (English ed.),BLUE MURDER,19/04/2017,"1,2",News,584,FORMER Prime Minister Tony Blair urged voters to back MPs from any party who would be prepared to scupper Mrs May's final Brexit deal,actor-issue,Nat. executive/government,Labour,Tony Blair,1,NA,,,europe,widening,1556,Labour Party,Lab,39.99,262,650,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2005,2005,05/05/2005,parl,newspaper articles,The Sun (English ed.),Tony's Clonies - Charles Clarke,13/04/2005,8,,NA,to promise citizens protection from yobs,actor-issue,NA,Labour,,1,NA,,,security,law and order,1556,Labour Party,Lab,35.2,355,646,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_1997,1997,01/05/1997,parl,newspaper articles,The Sun (English ed.),Blair pension,07/03/1997,.,National,NA,hits Blair hailing Tory plans,actor-actor,NA,Labour,,-1,NA,,,not attachable,NA,1556,Labour Party,Lab,43.2,419,659,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_1992,1992,09/04/1992,parl,newspaper articles,The Sun (English ed.),Kinnock hits,11/03/1992,.,National,NA,accused to bribe voters with borrowed money,actor-actor,NA,Labour,,-1,NA,,,not attachable,NA,1556,Labour Party,Lab,34.9,271,651,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2001,2001,07/06/2001,parl,newspaper articles,The Times,Three of 14 commissioners are Labour Party members,23/04/2001,.,National,NA,creating an overall Human Rights Commission,actor-issue,NA,Labour,,1,NA,,,cultlib,cultural liberalism (general),1556,Labour Party,Lab,40.7,412,659,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2017,2017,08/06/2017,parl,newspaper articles,The Times,"We will use SNP to give us power, says Labour",02/06/2017,"1,2",News,667,"We will use SNP to give us power, says Labour",actor-issue,Nat. political party,Labour,,NA,NA,,,not attachable,NA,1556,Labour Party,Lab,39.99,262,650,51320,421,1826320,1601,601,1102,5147,1102
